Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
5964,12595916,"CYRUS Fu","2024-09-11 08:14:46",0.77511,2,cyrusfu
5965,12596005,BearCYW,"2024-09-11 09:22:44",0.77511,3,bearcyw
5966,12596119,"Shuvam Agrawal","2024-09-11 08:53:30",0.77511,1,shuvamagrawal995
5967,12596132,ChiragSharmaa0015,"2024-09-11 08:57:10",0.77511,1,chiragsharma0015
5968,12596146,"Sreehari S #2","2024-09-11 08:59:19",0.77511,1,sreeharis504
5969,12596159,"Gakeem Johaardien","2024-09-11 09:03:12",0.77511,1,gakeemjohaardien
5970,12596172,TheLoneSurvivor,"2024-09-11 09:05:09",0.77511,1,thelonesurvivor
5971,12596219,"Saurabh Suman #4","2024-09-11 09:19:01",0.77511,1,ss2504
5972,12587621,"Wijnand Goedhart","2024-09-11 09:50:48",0.77511,2,wijnandgoedhart
5973,12596349,dacody,"2024-09-11 09:52:20",0.77511,1,dacody
5974,12592012,"Daniele Cursano","2024-09-11 13:55:09",0.77511,7,danielecursano
5975,12596552,SangukLee120503,"2024-09-11 10:59:07",0.77511,1,sanguklee120503
5976,12596585,"Raj Vardhan Ampili","2024-09-11 11:07:39",0.77511,1,rajvardhana
5977,12596625,tenocrlhedfice,"2024-09-11 11:19:09",0.77511,1,tenocrlhedfice
5978,12596707,"Steven Eltz","2024-09-11 11:46:32",0.77511,1,steveneltz
5979,12596722,"K. Bruno","2024-09-23 21:33:14",0.77511,4,kbruno
5980,12446744,"Damian Karwat","2024-09-14 11:46:11",0.77511,2,damiankarwat
5981,12595856,"Jelske de Boer","2024-09-12 11:02:06",0.77511,5,jelskedeboer
5982,12596914,"Abdulaziz algefari","2024-09-11 12:41:40",0.77511,1,amg111111
5983,12596925,"Guillermo Valencia #2","2024-09-11 12:55:11",0.77511,2,memostiff
5984,12596970,"Nava Ahmed ","2024-09-11 12:58:03",0.77511,1,navaahmed
5985,12597082,"adam abalhoussaien","2024-09-11 13:27:32",0.77511,1,adamabalhoussaien
5986,12597085,"Ratul Lakhanpal","2024-09-11 16:38:17",0.77511,3,ratullakhanpal
5987,12597098,"Fadillilah Alhassan","2024-09-11 13:30:42",0.77511,1,fadillilahalhassan
5988,12597168,"Pavel Nikityuk","2024-09-20 15:05:12",0.77511,3,pavelnikityuk
5989,12597169,A110280040,"2024-09-11 13:45:13",0.77511,1,a110280040
5990,12588091,Xiongshy7,"2024-09-11 13:53:23",0.77511,4,xiongshy7
5991,12597205,"BELBIN BENO R M","2024-09-11 13:55:33",0.77511,1,belbino
5992,12597271,jeziorop,"2024-09-11 14:13:55",0.77511,1,jeziorop
5993,12594936,WeitaoLi666,"2024-09-19 15:26:49",0.77511,16,weitaoli666
5994,12587569,"Thijs van der Marck","2024-09-12 14:34:56",0.77511,12,thijsvandermarck
5995,12587189,"Stievy Beek","2024-09-11 16:33:22",0.77511,3,stievybeek
5996,12587203,"Martijn de jong 44","2024-09-12 09:07:42",0.77511,7,martijndejong44
5997,12597444,"Tanav Poswal","2024-09-11 14:58:38",0.77511,1,tanavposwal
5998,12597527,"Shane Patandin","2024-09-11 15:26:29",0.77511,1,shanepatandin
5999,12597584,"Albina Shrestha","2024-09-11 15:43:14",0.77511,1,albinashrestha
6000,12597650,"om prajapati115","2024-09-11 16:04:49",0.77511,1,omprajapati115
6001,12597656,"Ivan Boboshko","2024-09-11 16:06:07",0.77511,1,ivanboboshko
6002,12597684,That1weirdgrl,"2024-09-11 16:13:11",0.77511,1,that1weirdgrl
6003,12597777,"Aidos Orynbek","2024-09-11 16:36:52",0.77511,1,aidosorynbek
6004,12597923,"Samantha Jiménez","2024-09-11 17:25:30",0.77511,1,samanthajimnez
6005,12597998,"Dhivya Sundar","2024-09-11 17:50:06",0.77511,1,dhivyasundar
6006,12597999,"Theophile Trollet","2024-09-11 17:51:32",0.77511,1,theophiletrollet
6007,12598102,"Suriya Chellappan","2024-09-11 18:28:55",0.77511,1,suriyachellappan
6008,12588489,"Matthew Schneider #3","2024-09-11 18:31:48",0.77511,8,matthews12321
6009,12598178,mlartiga,"2024-09-11 18:57:01",0.77511,1,mlartiga
6010,12598224,Michaellearns,"2024-09-11 19:13:47",0.77511,1,michaellearns
6011,12598323,cuzethan,"2024-09-11 23:54:42",0.77511,4,cuzethan
6012,12598333,Div1414,"2024-09-11 20:01:05",0.77511,1,div1414
6013,12598351,Normalname,"2024-09-11 20:11:14",0.77511,1,normalname
6014,12598429,"Greg Hopper","2024-09-11 20:42:50",0.77511,1,greghopper
6015,12598489,"krithika govindaraj","2024-09-11 21:13:43",0.77511,1,krithikagovindaraj
6016,12598449,"Vincent Nurmi","2024-09-11 21:28:51",0.77511,3,vincentnurmi
6017,12598595,"Ibrahim Ahmed #2","2024-09-11 22:24:58",0.77511,1,ibrahimahmed011
6018,2233196,"Jim Scully","2024-09-11 22:27:02",0.77511,1,scja0711
6019,12598602,"ger pangrib","2024-09-11 22:27:41",0.77511,1,gerpangrib
6020,12598638,"Ivan Komatsu","2024-09-11 22:56:26",0.77511,1,ivankomatsu
6021,12598655,dpearre,"2024-09-11 23:18:09",0.77511,1,dpearre
6022,12598661,vedantdotcom,"2024-09-11 23:23:58",0.77511,1,vedantdotcom
6023,12598688,"Erin Morlan","2024-09-11 23:48:07",0.77511,1,erinmorlan
6024,12598701,tabzsheriff18,"2024-09-12 00:03:19",0.77511,1,tabzsheriff18
6025,12598717,"Andrew Wallace #2","2024-09-12 00:16:01",0.77511,1,andrewpaulwallace
6026,12598719,"Damian Campbell","2024-09-12 00:17:13",0.77511,1,damiancampbell
6027,12598728,"Vance Ruiz","2024-09-12 00:21:55",0.77511,1,vanceruiz
6028,6667985,"John Elias Yusuf","2024-09-12 01:30:47",0.77511,1,johneliasyusuf
6029,12598862,Copernicus,"2024-09-12 01:31:47",0.77511,1,copernicus1021
6030,12598873,"Tonja Jean","2024-09-12 01:41:47",0.77511,1,tonjajean
6031,12598890,"mooneater MOONEATER","2024-09-12 01:48:15",0.77511,1,mooneatermooneater
6032,12598870,"Mary Angelique Salvani","2024-09-12 02:59:44",0.77511,9,maryangeliquesalvani
6033,12599005,mahbubeh,"2024-09-12 02:29:26",0.77511,1,mahbubeh
6034,12599164,"Nandita Ghildyal","2024-09-12 03:06:56",0.77511,1,nanditaghildyal
6035,12599192,"Emilio Fernán","2024-09-12 03:13:22",0.77511,1,emiliofernn
6036,12599339,"bithal Bhanjadeo","2024-09-12 03:46:49",0.77511,1,bithalbhanjadeo
6037,12599344,edwinsmith,"2024-09-12 03:47:26",0.77511,1,edwinsmith201
6038,12599422,"Joe Yee Hor","2024-09-12 04:11:57",0.77511,1,joeyeehor
6039,12599442,"KANTAPHON NALAKAEW 101","2024-09-12 04:17:22",0.77511,1,kantaphonnalakaew101
6040,12599468,"Ryan Lee #8","2024-09-12 04:27:06",0.77511,1,ryanleerobo
6041,12599563,"Валерий Черепашкин","2024-09-12 05:03:12",0.77511,1,hibiscus4000
6042,12599711,"Ricky Shama","2024-09-12 05:53:38",0.77511,1,rickyshama
6043,12599732,"Hikaru Motoishi","2024-09-12 05:59:28",0.77511,1,hikarumotoishi
6044,12599869,"Margaret OLORUKOOBA","2024-09-12 06:42:25",0.77511,10,margaretolorukooba
6045,12599922,"Octo Moon","2024-09-12 06:44:11",0.77511,1,octomoon
6046,12599943,channu_,"2024-09-12 06:49:41",0.77511,1,whitewolf18
6047,12599996,"Bintang Darmawan","2024-09-12 06:56:48",0.77511,1,bintangdarmawan
6048,12599999,petr0k,"2024-09-12 06:56:58",0.77511,1,petr0k
6049,12600083,"Harshitha R B","2024-09-12 07:37:42",0.77511,2,harshitharb
6050,12600118,kentarovn,"2024-09-12 07:29:26",0.77511,1,kentarovn
6051,12600175,"Namra Ikram","2024-09-12 07:40:35",0.77511,1,namraikram
6052,12600223,"Endris Suofe","2024-09-12 07:53:56",0.77511,1,hendrixsuofe
6053,12600345,canguangz,"2024-09-12 08:21:01",0.77511,1,canguangz
6054,12600404,"Yaniv Falik","2024-10-01 09:54:21",0.77511,13,yanivfalik
6055,12600469,"Maia Alexandre","2024-09-17 09:57:19",0.77511,3,maiaalexandre
6056,12600484,Yuuuuqi,"2024-09-12 08:52:27",0.77511,1,yuuuuqi
6057,12600522,"ji ruo","2024-09-13 05:28:39",0.77511,4,ruoji208
6058,12600562,"LL Zoey","2024-10-11 07:44:03",0.77511,3,llzoey
6059,12600579,musanico,"2024-09-12 09:17:54",0.77511,1,musanico
6060,12600622,"Thierry Hernu","2024-09-12 09:31:13",0.77511,1,thierryhernu
6061,10339927,"Michele Gadaleta","2024-09-12 12:18:29",0.77511,3,michelegadaleta
6062,12600714,AdityaOko,"2024-09-12 09:59:31",0.77511,1,adityaoko
6063,12587449,Overhoef,"2024-09-12 10:12:50",0.77511,2,overhoef
6064,12600773,"Max Acda","2024-09-12 10:19:27",0.77511,2,maxacda
6065,12600779,"cracker #2","2024-09-12 10:18:49",0.77511,2,cracker0
6066,12600900,owencyh_6648,"2024-09-12 10:56:20",0.77511,1,owencyh6648
6067,12600970,"Yongbo Qi","2024-09-12 11:18:01",0.77511,1,yongboqi
6068,12601016,"BPS Sumedang","2024-09-12 11:32:52",0.77511,1,bpssumedang
6069,12601032,Chenccchen,"2024-09-12 11:39:48",0.77511,1,chenccchen
6070,12601088,"Mateusz Relinger","2024-09-12 11:54:13",0.77511,1,mateuszrelinger
6071,12601148,Litesharma,"2024-09-12 12:14:59",0.77511,1,litesharma
6072,12601149,小森光希,"2024-09-15 15:07:39",0.77511,3,n312122
6073,12601252,MachineSet,"2024-09-12 12:45:17",0.77511,1,machineset
6074,12601318,zzzzyyyy666,"2024-09-12 13:04:28",0.77511,1,zzzzyyyy666
6075,12601373,Hoon03,"2024-10-07 14:42:56",0.77511,3,hoon03
6076,12601386,AdumbLemon,"2024-09-12 13:22:59",0.77511,1,adumblemon
6077,12601438,"Tiya Francis","2024-09-12 13:34:19",0.77511,1,tiyajfrancis
6078,12601457,baiwan_jiang11,"2024-09-12 13:40:29",0.77511,1,baiwanjiang11
6079,12601520,"Druscilla Nanyange","2024-09-12 13:58:10",0.77511,1,druscillananyange
6080,12601523,"Ankit Jain #11","2024-09-12 15:16:16",0.77511,2,ankaiai
6081,12601566,"Dani Roman","2024-09-12 14:09:04",0.77511,1,daniroman
6082,12601573,"Rachmad Wahyudi","2024-09-12 14:12:41",0.77511,1,rachmadwahyudi
6083,12601648,zuquanzhi,"2024-09-12 14:37:10",0.77511,1,zuquanzhi
6084,12601687,LordMacGyver13,"2024-09-12 14:50:38",0.77511,2,lordmacgyver13
6085,12601689,"Jonathan Kalami","2024-09-12 14:50:33",0.77511,1,jonathankalami
6086,12601728,"Zack Ho","2024-09-12 15:01:04",0.77511,1,zackho
6087,12587637,Timyo160,"2024-09-12 15:13:13",0.77511,10,timyo160
6088,12601837,"Jo G.","2024-09-12 15:43:40",0.77511,1,jo3limu
6089,12601887,"Golam Murad","2024-09-12 16:02:30",0.77511,1,golammurad
6090,12602011,"Verônica Nascimento Pinto","2024-09-12 16:38:34",0.77511,1,veronicanp
6091,12602093,"Muhaddis Ansari","2024-09-12 16:59:41",0.77511,1,muhaddisansari
6092,12602094,liuniansishui,"2024-09-16 08:24:48",0.77511,15,liuniansishui
6093,12602164,iamohana,"2024-09-12 17:15:43",0.77511,1,iamohana
6094,12602189,"Muhsina Tarannum","2024-09-12 17:21:12",0.77511,1,muhsinatarannum
6095,12602231,ENikopoulos,"2024-09-12 17:35:17",0.77511,1,enikopoulos
6096,12602336,"Arias W.","2024-09-12 17:51:20",0.77511,1,ariasw
6097,12602342,"Jake Braasch","2024-09-13 18:43:20",0.77511,2,jakebraasch
6098,12602429,lijiayi12138,"2024-09-12 18:27:16",0.77511,1,lijiayi12138
6099,6780717,"Alkid Halili","2024-09-12 18:55:27",0.77511,1,alkidhalili
6100,12602519,"Daniel Lorenzoo","2024-09-12 19:07:06",0.77511,1,daniellorenzoo
6101,12602651,"Alex Wang #9","2024-09-12 20:05:01",0.77511,1,alexwangatkaggle
6102,12602655,GanLeyan,"2024-09-12 20:14:20",0.77511,4,ganleyan
6103,12382785,"GD Singh","2024-09-12 20:35:53",0.77511,1,gagandeepsingh65
6104,12602794,Thomas_130,"2024-09-12 20:57:50",0.77511,1,thomas130
6105,12571294,"Pedro henrique Rodriguez Barbosa","2024-09-12 22:04:26",0.77511,12,fsbds43pedrorodri
6106,12603003,"Katherine McCandless","2024-09-12 22:38:19",0.77511,1,katherinemccandless
6107,12603025,"Raghav Dewangan","2024-09-12 22:52:13",0.77511,1,raghavdewangan1
6108,12603064,"Andrew Wang #4","2024-09-13 01:28:23",0.77511,3,syntackserror
6109,12603116,"Kinza Abbas","2024-09-12 23:46:49",0.77511,1,kinzaabbas4
6110,12603220,"Ahmed Alsonaffi","2024-09-13 01:14:18",0.77511,4,ahmedalsonaffi
6111,12603259,erikaokuma,"2024-09-13 01:22:12",0.77511,2,erikaokuma
6112,12603544,ngrobin,"2024-09-13 02:37:35",0.77511,1,ngrobin
6113,12603495,"Tsui Zhe","2024-09-13 02:55:39",0.77511,4,tsuizhe
6114,12603694,lvthong6502,"2024-09-13 03:36:37",0.77511,1,lvthong6502
6115,12603740,"Adam Funge","2024-09-13 03:55:28",0.77511,2,adamfunge
6116,12603746,"YIBO ZHOU yz119","2024-09-13 03:54:10",0.77511,1,yibozhouyz119
6117,10303293,"Yongwei Ma","2024-09-13 04:38:09",0.77511,1,yongweima
6118,12603910,"Paco Xiao","2024-09-19 01:15:22",0.77511,3,pacoxiao
6119,12604192,"Bert Callens","2024-09-13 06:04:42",0.77511,1,bertcallenscabit
6120,12604409,"Binbin Zhang13","2024-09-13 07:06:37",0.77511,1,binbinzhang13
6121,12604542,ZzhCoal,"2024-09-13 07:36:32",0.77511,1,zzhcoal
6122,12602364,"Milan Quandt Rodriguez","2024-09-13 07:42:48",0.77511,3,milanquandtrodriguez
6123,12604553,"Omar Atito777","2024-09-13 07:43:58",0.77511,2,omaratito777
6124,12604554,Tech_Charm73,"2024-09-13 07:39:41",0.77511,1,techcharm73
6125,12604599,"Ratna Utari","2024-09-13 07:50:28",0.77511,1,ratnautari
6126,12604621,Anthony__W_Jackson___,"2024-09-13 07:55:16",0.77511,1,anthonywjackson
6127,12604656,"Yirui Du","2024-09-13 08:01:04",0.77511,1,yiruidu
6128,12604727,rrrrcy,"2024-09-13 08:16:36",0.77511,1,rrrrcy
6129,12604755,dd04mlcvdl,"2024-09-13 08:22:37",0.77511,1,dd04mlcvdl
6130,12604795,"Giovanni Abati","2024-09-13 08:33:05",0.77511,1,giovanniabati
6131,12604972,ljy163727696,"2024-09-17 05:43:27",0.77511,2,ljy163727696
6132,12604980,"Hanan Elhosary","2024-09-13 09:15:36",0.77511,1,hananelsaid
6133,12604982,Lero60,"2024-09-23 12:08:08",0.77511,3,liyangshen
6134,12605013,"Aviral Yadav","2024-09-13 09:21:15",0.77511,1,yaviral0297
6135,12603755,SpaceFantasy,"2024-09-13 09:21:48",0.77511,6,spacefantasy
6136,12605030,"Ganeshbabu Pachaiyappan","2024-09-13 09:26:10",0.77511,1,ganeshpachaiyappan
6137,12605158,skyeded,"2024-09-13 10:03:55",0.77511,1,skyeded
6138,12605203,"Rajdeep Chakraborty #2","2024-09-13 10:20:16",0.77511,1,dipu1927
6139,12552112,Ritalin56,"2024-09-13 11:35:01",0.77511,3,ritalin56
6140,5010429,bacmive,"2024-09-13 11:36:56",0.77511,1,bacmive
6141,12605456,"Kushagra Deep #2","2024-09-13 11:48:52",0.77511,2,iamkushagradeep
6142,12605489,Neophiliatic,"2024-09-13 11:50:25",0.77511,1,neophiliatic
6143,12605551,"Zakaria Lahmouz","2024-09-13 12:11:39",0.77511,2,zakarialahmouz
6144,12605627,JuanitaGuerrero,"2024-09-13 12:29:17",0.77511,1,juanitaguerrero
6145,12605632,"Zoya Rind","2024-09-13 12:30:04",0.77511,1,zoyarind
6146,12605641,"Hina Aqil","2024-09-13 12:32:08",0.77511,1,hinaaqil
6147,12605738,"Polina Ilicheva","2024-09-13 13:01:19",0.77511,1,polinailicheva
6148,12605714,Nick(YTW),"2024-09-13 13:29:39",0.77511,1,nickytw
6149,12263705,"Abdulrahman Naser","2024-09-13 13:45:53",0.77511,1,abdulrahmannaser
6150,12605997,random_username01,"2024-09-13 14:07:11",0.77511,1,randomusername01
6151,12606014,"Ruswin Raja","2024-09-13 14:12:01",0.77511,1,ruswinraja
6152,12606059,"Abhishek Verma #7","2024-09-13 18:08:05",0.77511,2,abhishekverma460729
6153,11654462,Siva_R,"2024-09-13 14:36:45",0.77511,1,silviarn
6154,12606219,"Mrunal Sontle","2024-09-13 15:12:19",0.77511,2,mrunalsontle
6155,12606313,"xiaofeng123 han","2024-09-13 15:34:19",0.77511,1,xiaofeng123han
6156,12606316,"Vinay Singh #2","2024-09-13 15:35:28",0.77511,1,speedy035
6157,12606385,H.G.Holcomb,"2024-09-13 15:50:22",0.77511,1,hgholcomb
6158,12606549,"Alex Mondev","2024-09-13 16:47:12",0.77511,2,alexmondev
6159,7193144,"Sujeet Patil","2024-09-13 17:07:25",0.77511,2,sujeet111
6160,12606658,"Muthaluri Jayanth ","2024-09-13 17:21:48",0.77511,1,muthalurijayanth
6161,12606685,"Kiran Desai-Kinvig","2024-09-13 17:30:08",0.77511,1,kirandesaikinvig
6162,12606708,"Alvaro Guerrero","2024-09-13 17:40:04",0.77511,1,alvaroguerreroj
6163,12606788,Rudrikas,"2024-09-20 13:28:19",0.77511,9,rudrikas
6164,3878436,Jayyy,"2024-09-13 18:09:04",0.77511,1,jayashankar2357
6165,12606852,UmaVenkatKumar_M,"2024-09-13 18:17:36",0.77511,1,umavenkatkumarm
6166,12606866,CameronMK,"2024-09-13 18:22:36",0.77511,1,cameronmk
6167,12606887,"Ветров Максим","2024-09-13 18:32:19",0.77511,1,c11gan
6168,12607104,"Michael Jin","2024-09-13 20:04:34",0.77511,1,michaeljin02
6169,12607115,"Albert Wang366","2024-09-13 20:08:18",0.77511,1,albertwang366
6170,12607118,Kevin_Liu_bonk,"2024-09-13 20:20:17",0.77511,3,kevinliubonk
6171,12607106,GoonMaster351224,"2024-09-13 20:28:24",0.77511,5,goonmaster351224
6172,12607131,uyaijw,"2024-09-13 20:14:24",0.77511,1,uyaijw
6173,12607135,"James Barker","2024-09-13 20:16:06",0.77511,1,jwbarker
6174,12607154,"Bhavya Barellia","2024-09-13 20:22:28",0.77511,1,bhavyabarellia
6175,12607179,wvSTUwv,"2024-09-13 20:33:02",0.77511,1,wvstuwv
6176,12607198,"Veny Wulansari","2024-09-13 20:42:07",0.77511,1,venywln
6177,12607220,"Mariah Ashcraft","2024-09-13 20:51:49",0.77511,1,mariahashcraft
6178,12577864,kevincantunes,"2024-09-13 21:12:48",0.77511,1,kevincantunes
6179,12607299,"Daniel Luís da Rocha","2024-09-13 21:52:53",0.77511,1,daniellusdarocha
6180,12607349,"Victor Gabriel Micheluzzi","2024-09-13 22:10:55",0.77511,1,victorgabfsdfsd
6181,12607351,"Nicolas Gazaniga","2024-09-13 22:11:54",0.77511,1,nicolasgazaniga
6182,12578015,"João Victor Santana","2024-09-13 22:17:02",0.77511,2,joaovsantana10
6183,12607379,"Letícia Mafra Ortiz","2024-09-13 22:30:51",0.77511,1,letciamafraortiz
6184,12607385,"Enzo Correa","2024-09-13 22:34:34",0.77511,1,enzocorrea
6185,12607386,"Matt Robinson","2024-09-13 22:35:09",0.77511,1,matthewrobinson63
6186,12607405,LimaGabrielLima,"2024-09-13 22:44:30",0.77511,1,limagabriellima
6187,12607410,"Mathias Colletta Guth Dziurkowski","2024-09-13 22:45:25",0.77511,1,mathiasdziurkowski
6188,12607442,"Yudai Yamauchi","2024-09-13 23:06:39",0.77511,1,yudaiyamauchi
6189,12607593,mattseah,"2024-09-14 00:46:46",0.77511,1,mattseah
6190,682153,"DaeWook Kim","2024-09-14 01:02:32",0.77511,1,dwkim0619
6191,12607673,"Aldinash Seitenov","2024-09-14 01:08:18",0.77511,1,aldinash
6192,12607812,"Ryota Sakagawa","2024-09-14 01:47:24",0.77511,1,ryotasakagawa
6193,12607933,JiayiLou15,"2024-09-14 02:56:04",0.77511,1,jiayilou15
6194,12608192,hrithiklodha,"2024-09-14 04:40:49",0.77511,1,hrithiklodha
6195,12608258,passerby1729,"2024-09-14 05:10:17",0.77511,1,passerby1729
6196,12608019,xxxxxx6666,"2024-09-14 05:30:47",0.77511,4,xxxxxx6666
6197,12608369,Vanlalhmangaihsanga,"2024-09-14 23:51:41",0.77511,2,vanlalhmangaihsanga
6198,12588360,James1269,"2024-09-14 06:04:52",0.77511,2,james1269
6199,12608469,"Amina Akzamova","2024-09-14 06:22:39",0.77511,1,aminaakzamova
6200,12608534,RehanSJ,"2024-09-14 06:46:09",0.77511,1,rehansj
6201,12608535,krishnashankar12,"2024-09-14 06:46:36",0.77511,1,krishnashankar12
6202,12608610,oayr940,"2024-09-14 07:01:39",0.77511,1,oayr940
6203,12608740,IIM113YingXin,"2024-09-14 07:50:13",0.77511,1,iim113yingxin
6204,12608793,"Abdul Hannan Khan","2024-09-14 08:04:40",0.77511,1,abdulhannankhan2024
6205,12608862,"Martijn Kunst","2024-09-14 08:22:24",0.77511,1,martijnkunst
6206,12609082,"Martin Malefetsane Lekhatla","2024-09-14 09:24:36",0.77511,1,martinlekhatla
6207,12609211,"Thijmen Kammeijer","2024-09-14 10:09:29",0.77511,1,thijmenk
6208,12609214,pygospa,"2024-09-14 10:10:46",0.77511,1,pygospa
6209,12609233,Mike_seven7,"2024-09-14 10:23:24",0.77511,1,mikeseven7
6210,12609247,JtPandey,"2024-09-14 10:24:53",0.77511,1,jtpandey
6211,3572362,"Shubhadip De","2024-09-14 10:44:03",0.77511,1,shubhadip45
6212,12609345,qwe638853,"2024-09-14 10:58:40",0.77511,1,qwe638853
6213,12609438,"Atika Rahman Ounte","2024-09-14 11:32:42",0.77511,1,atikarahmanounte
6214,12609492,"Ngan Nguyen #2","2024-09-14 11:50:47",0.77511,1,nganngn
6215,12609562,"Lenard Julius","2024-09-14 12:09:59",0.77511,1,lenardjulius
6216,12609582,"Dale Daborn","2024-09-14 12:14:49",0.77511,1,daledaborn
6217,11890264,t1yeh407,"2024-09-15 04:43:05",0.77511,3,t1yeh407
6218,12609618,hu66hu,"2024-09-14 12:27:15",0.77511,1,hu66hu
6219,12609671,"Ajay Elango","2024-09-16 10:25:21",0.77511,5,ajayelango
6220,12609682,rahityad,"2024-09-14 12:54:16",0.77511,1,rahityad
6221,12609688,Harshal_Kusalkar,"2024-09-14 12:57:11",0.77511,2,harshalkusalkar
6222,12609712,TheFckReal,"2024-09-14 13:08:04",0.77511,1,thefckreal
6223,12609760,"Mashrup Hasan","2024-09-14 13:16:57",0.77511,1,mashruphasan
6224,12609791,"Arina Fedorova","2024-09-14 13:27:26",0.77511,1,korshunovarina
6225,12609814,Wanyi_Zhouzzz,"2024-09-14 13:47:56",0.77511,2,wanyizhouzzz
6226,12609823,"Mikayil Mustafayev","2024-09-14 13:35:04",0.77511,1,mikayilmustafayev
6227,12472310,dntinvent,"2024-09-14 13:38:56",0.77511,4,dntinvent
6228,12609972,Ashutosh_IITbbs,"2024-09-14 14:24:09",0.77511,1,ashutoshiitbbs
6229,12609998,"Sayeed Ahmed 1994","2024-09-15 05:40:07",0.77511,2,sayeedahmed1994
6230,12610037,"Valeria Persona","2024-09-14 14:42:22",0.77511,1,valeriapersona
6231,12610132,norqui,"2024-09-14 15:15:19",0.77511,1,norqui
6232,12610142,cwmath,"2024-09-14 15:17:51",0.77511,1,cmwright
6233,12610221,e62747,"2024-09-14 15:44:43",0.77511,1,e62747
6234,12610259,AlexandreAA,"2024-09-14 16:02:02",0.77511,1,alexandreaa
6235,12610283,"Ahdia Achabbak","2024-09-14 16:10:10",0.77511,1,ahdiaachabbak
6236,12610224,"Enzo Calabrese","2024-09-14 18:13:31",0.77511,10,enzocalabrese
6237,12610395,"Shingo Sasaki","2024-09-14 16:54:38",0.77511,1,shin1978
6238,12610397,"Shaoyon Thayananthan","2024-09-14 16:54:53",0.77511,1,shaoyonthayananthan
6239,12610462,"Sagar Kumarhhhh","2024-09-14 17:18:57",0.77511,1,sagarkumarhhhh
6240,12610510,"Burger boat","2024-09-14 17:35:28",0.77511,1,burgerboat
6241,12610645,"Prakash Chandra Binwal","2024-09-14 18:23:08",0.77511,1,prakashchandrabinwal
6242,12610657,"Leonid Kuzmin","2024-09-14 18:26:06",0.77511,1,leonidkuzmin
6243,12610662,xixama,"2024-09-14 18:29:17",0.77511,1,xixama
6244,12610669,"Hannah Mulligan","2024-09-14 18:33:32",0.77511,1,hannahmmulligan
6245,12598550,"Thiago Emidio Silva","2024-09-17 19:19:29",0.77511,15,thiagoemidiosilva
6246,12610709,"Vishnu Priyan S S","2024-09-14 19:04:53",0.77511,2,vishnupriyanss
6247,12610699,"Behrooz ZamaniPour","2024-09-14 19:07:13",0.77511,3,behroozzamanipoor
6248,12610737,"Aayush Rajvanshi","2024-09-14 19:08:42",0.77511,1,aayushrajvanshi
6249,12610788,"TECH SCOUT","2024-09-14 19:34:18",0.77511,1,techscout
6250,12610817,"Mohammad Mohsen Homayouni","2024-09-14 19:50:28",0.77511,1,mohsenhomayouni
6251,12610824,"Monil Parsana","2024-09-14 19:54:34",0.77511,1,monilparsana
6252,12610870,"Abigail Sylvester","2024-09-14 20:15:16",0.77511,1,abigailsylvester
6253,12610943,"Rene Alejandro Basurto Quijada","2024-09-14 20:56:01",0.77511,1,renebasurto
6254,12610933,"Mohit Sharma #11","2024-09-14 21:06:37",0.77511,6,mohitsharma005
6255,12610981,"Yash Pal Singh","2024-09-14 21:22:03",0.77511,1,acloudguy
6256,12611083,"Autumn Theriault","2024-09-14 22:34:29",0.77511,1,autumntheriault
6257,12611131,"ayush pandey","2024-09-14 23:09:07",0.77511,1,ayushpandey111999
6258,12611276,"Sumeet #6","2024-09-15 01:08:39",0.77511,1,sumeetpri
6259,12611324,Felps_98,"2024-09-15 01:39:43",0.77511,1,felps98
